# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Mon Feb 17 16:42:17 UTC 2025
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Age = 1.000000E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0005 -1.49213 7.45000 2.1500000954 2.5744105556    2.149  1.592  4.1355  4.672    1 0.789 1.792 1.734 1.902
0.0005 -1.49213 7.45000 2.2000000477 2.5761632879    2.199  1.630  4.1431  4.674    1 0.694 1.740 1.680 1.855
0.0005 -1.49213 7.45000 2.2500000000 2.5778267375    2.249  1.667  4.1501  4.675    1 0.602 1.689 1.627 1.808
0.0005 -1.49213 7.45000 2.2999999523 2.5794072884    2.299  1.703  4.1564  4.675    1 0.513 1.637 1.573 1.759
0.0005 -1.49213 7.45000 2.3066158295 2.5796105281    2.305  1.707  4.1573  4.675    1 0.502 1.631 1.566 1.753
0.0005 -1.49213 7.45000 2.3499999046 2.5809107422    2.349  1.738  4.1631  4.676    1 0.426 1.589 1.522 1.715
0.0005 -1.49213 7.45000 2.4000000954 2.5823423892    2.399  1.772  4.1690  4.675    1 0.341 1.538 1.469 1.668
0.0005 -1.49213 7.45000 2.4398577213 2.5834354201    2.439  1.798  4.1736  4.674    1 0.275 1.499 1.429 1.631
0.0005 -1.49213 7.45000 2.5999999046 2.5874412955    2.600  1.900  4.1915  4.671    1 0.020 1.348 1.273 1.491
0.0005 -1.49213 7.45000 2.7675018311 2.5910660432    2.768  2.000  4.2080  4.665    1 -0.229 1.197 1.116 1.349
0.0005 -1.49213 7.45000 2.8000001907 2.5917117867    2.800  2.018  4.2112  4.664    1 -0.276 1.169 1.087 1.323
0.0005 -1.49213 7.45000 3.0000000000 2.5953341962    3.000  2.128  4.2291  4.656    1 -0.550 1.000 0.914 1.164
0.0005 -1.49213 7.45000 3.1589105129 2.5978394878    3.158  2.210  4.2422  4.648    1 -0.755 0.873 0.782 1.043
0.0005 -1.49213 7.45000 3.2000000477 2.5984409005    3.199  2.230  4.2454  4.646    1 -0.806 0.840 0.749 1.013
0.0005 -1.49213 7.45000 3.4000000954 2.6011310876    3.398  2.326  4.2601  4.636    1 -1.045 0.687 0.592 0.869
0.0005 -1.49213 7.45000 3.5420246124 2.6028307940    3.540  2.391  4.2698  4.627    1 -1.207 0.582 0.484 0.770
0.0005 -1.49213 7.45000 3.5999999046 2.6034804580    3.598  2.416  4.2736  4.624    1 -1.271 0.540 0.441 0.730
0.0005 -1.49213 7.45000 3.6149823666 2.6036444578    3.613  2.423  4.2746  4.623    1 -1.288 0.530 0.430 0.720
0.0005 -1.49213 7.45000 3.8000001907 2.6055477311    3.798  2.503  4.2863  4.612    1 -1.486 0.399 0.297 0.595
0.0005 -1.49213 7.45000 4.0000000000 2.6073790840    4.001  2.584  4.2980  4.600    1 -1.691 0.263 0.158 0.466
0.0005 -1.49213 7.45000 4.1667714119 2.6087525995    4.165  2.649  4.3071  4.589    1 -1.853 0.153 0.045 0.360
0.0005 -1.49213 7.45000 4.1999998093 2.6090113217    4.198  2.662  4.3088  4.586    1 -1.885 0.131 0.023 0.340
0.0005 -1.49213 7.45000 4.4000000954 2.6104741055    4.397  2.737  4.3189  4.572    1 -2.071 0.003 -0.108 0.217
0.0005 -1.49213 7.45000 4.5999999046 2.6117915791    4.597  2.808  4.3285  4.558    1 -2.250 -0.120 -0.235 0.098
0.0005 -1.49213 7.45000 4.6631593704 2.6121807288    4.661  2.830  4.3314  4.554    1 -2.305 -0.159 -0.275 0.061
0.0005 -1.49213 7.45000 4.8000001907 2.6129836005    4.798  2.877  4.3374  4.544    1 -2.423 -0.242 -0.359 -0.018
0.0005 -1.49213 7.45000 4.8763895035 2.6134093213    4.875  2.903  4.3407  4.538    1 -2.487 -0.288 -0.406 -0.062
0.0005 -1.49213 7.45000 5.0000000000 2.6140666223    4.999  2.944  4.3458  4.528    1 -2.589 -0.361 -0.480 -0.133
0.0005 -1.49213 7.45000 5.1448459625 2.6147908124    5.145  2.990  4.3515  4.517    1 -2.705 -0.445 -0.565 -0.214
0.0005 -1.49213 7.45000 5.1999998093 2.6150544000    5.200  3.008  4.3536  4.513    1 -2.749 -0.477 -0.598 -0.245
0.0005 -1.49213 7.45000 5.4000000954 2.6159585105    5.401  3.070  4.3609  4.496    1 -2.906 -0.593 -0.716 -0.356
0.0005 -1.49213 7.45000 5.4954509735 2.6163634189    5.496  3.100  4.3643  4.487    1 -2.979 -0.647 -0.771 -0.409
0.0005 -1.49213 7.45000 5.5999999046 2.6167887565    5.601  3.132  4.3678  4.478    1 -3.059 -0.707 -0.832 -0.467
0.0005 -1.49213 7.45000 5.7263245583 2.6172789308    5.727  3.169  4.3719  4.466    1 -3.154 -0.779 -0.905 -0.537
0.0005 -1.49213 7.45000 5.8000001907 2.6175535027    5.801  3.191  4.3742  4.459    1 -3.209 -0.821 -0.948 -0.578
0.0005 -1.49213 7.45000 5.9689936638 2.6181539591    5.969  3.241  4.3794  4.442    1 -3.332 -0.917 -1.045 -0.670
0.0005 -1.49213 7.45000 6.0000000000 2.6182599138    6.000  3.250  4.3803  4.439    1 -3.355 -0.934 -1.063 -0.687
0.0005 -1.49213 7.45000 6.1021757126 2.6186003217    6.102  3.279  4.3831  4.429    1 -3.428 -0.992 -1.121 -0.743
0.0005 -1.49213 7.45000 6.1999998093 2.6189141709    6.200  3.307  4.3858  4.418    1 -3.498 -1.047 -1.177 -0.797
0.0005 -1.49213 7.45000 6.3773655891 2.6194550766    6.376  3.357  4.3904  4.399    1 -3.622 -1.147 -1.278 -0.894
0.0005 -1.49213 7.45000 6.4000000954 2.6195216279    6.399  3.363  4.3909  4.397    1 -3.638 -1.159 -1.291 -0.907
0.0005 -1.49213 7.45000 6.4101309776 2.6195512403    6.409  3.366  4.3912  4.396    1 -3.645 -1.165 -1.297 -0.912
0.0005 -1.49213 7.45000 6.5844287872 2.6200443436    6.582  3.414  4.3952  4.375    1 -3.766 -1.264 -1.397 -1.009
0.0005 -1.49213 7.45000 6.8358883858 2.6207050454    6.832  3.484  4.4003  4.342    1 -3.940 -1.412 -1.546 -1.154
0.0005 -1.49213 7.45000 7.0000000000 2.6211069280    6.996  3.529  4.4032  4.319    1 -4.052 -1.510 -1.645 -1.250
0.0005 -1.49213 7.45000 7.0453424454 2.6212141749    7.042  3.541  4.4040  4.313    1 -4.083 -1.536 -1.672 -1.276
0.0005 -1.49213 7.45000 7.2809782028 2.6217468702    7.278  3.604  4.4073  4.277    1 -4.240 -1.677 -1.813 -1.415
0.0005 -1.49213 7.45000 7.4604768753 2.6221267959    7.459  3.653  4.4091  4.246    1 -4.362 -1.790 -1.928 -1.528
0.0005 -1.49213 7.45000 7.6420149803 2.6224902371    7.641  3.702  4.4101  4.212    1 -4.485 -1.910 -2.048 -1.646
0.0005 -1.49213 7.45000 7.8085641861 2.6228066340    7.809  3.748  4.4106  4.177    1 -4.599 -2.023 -2.161 -1.759
0.0005 -1.49213 7.45000 7.9618902206 2.6230844933    7.963  3.790  4.4102  4.142    1 -4.706 -2.133 -2.271 -1.869
0.0005 -1.49213 7.45000 8.0000000000 2.6231516585    8.001  3.801  4.4098  4.131    1 -4.733 -2.162 -2.300 -1.899
0.0005 -1.49213 7.45000 8.1641416550 2.6234327211    8.164  3.846  4.4081  4.088    1 -4.846 -2.287 -2.424 -2.024
0.0005 -1.49213 7.45000 8.3382453918 2.6237169776    8.337  3.895  4.4051  4.036    1 -4.968 -2.427 -2.563 -2.165
0.0005 -1.49213 7.45000 8.4931030273 2.6239585818    8.490  3.940  4.4007  3.982    1 -5.080 -2.564 -2.700 -2.305
0.0005 -1.49213 7.45000 8.6618270874 2.6242105434    8.658  3.990  4.3940  3.913    1 -5.206 -2.729 -2.863 -2.474
0.0005 -1.49213 7.45000 8.8165493011 2.6244318743    8.811  4.038  4.3864  3.842    1 -5.326 -2.894 -3.027 -2.643
0.0005 -1.49213 7.45000 8.9485635757 2.6246137788    8.943  4.082  4.3801  3.779    1 -5.436 -3.042 -3.173 -2.794
0.0005 -1.49213 7.45000 8.9926214218 2.6246731216    8.986  4.097  4.3781  3.759    1 -5.473 -3.091 -3.221 -2.844
0.0005 -1.49213 7.45000 9.0000000000 2.6246829947    8.995  4.101  4.3796  3.762    1 -5.482 -3.091 -3.222 -2.843
0.0005 -1.49213 7.45000 9.0157470703 2.6247040034    9.010  4.107  4.3827  3.768    1 -5.499 -3.091 -3.223 -2.842
0.0005 -1.49213 7.45000 9.0582571030 2.6247602982    9.053  4.128  4.3943  3.796    1 -5.550 -3.079 -3.213 -2.823
0.0005 -1.49213 7.45000 9.0676851273 2.6247727012    9.062  4.141  4.4059  3.830    1 -5.582 -3.048 -3.185 -2.786
0.0005 -1.49213 7.45000 9.0710601807 2.6247771341    9.066  4.155  4.4163  3.858    1 -5.616 -3.028 -3.168 -2.760
0.0005 -1.49213 7.45000 9.0725421906 2.6247790794    9.067  4.167  4.4237  3.875    1 -5.648 -3.021 -3.162 -2.748
0.0005 -1.49213 7.45000 9.0727977753 2.6247794148    9.068  4.169  4.4250  3.878    1 -5.654 -3.020 -3.162 -2.747
0.0005 -1.49213 7.45000 9.0737066269 2.6247806073    9.068  4.153  4.4175  3.865    2 -5.612 -3.017 -3.158 -2.749
0.0005 -1.49213 7.45000 9.0744295120 2.6247815556    9.069  4.139  4.4046  3.827    2 -5.577 -3.050 -3.188 -2.789
0.0005 -1.49213 7.45000 9.0751686096 2.6247825250    9.070  4.140  4.3885  3.761    2 -5.580 -3.142 -3.276 -2.890
0.0005 -1.49213 7.45000 9.0757017136 2.6247832241    9.071  4.148  4.3761  3.704    2 -5.601 -3.232 -3.362 -2.986
0.0005 -1.49213 7.45000 9.0762109756 2.6247838919    9.071  4.159  4.3640  3.644    2 -5.628 -3.328 -3.455 -3.089
0.0005 -1.49213 7.45000 9.0767002106 2.6247845333    9.072  4.170  4.3520  3.586    2 -5.655 -3.423 -3.547 -3.190
0.0005 -1.49213 7.45000 9.0771722794 2.6247851522    9.072  4.180  4.3402  3.529    2 -5.680 -3.514 -3.635 -3.288
0.0005 -1.49213 7.45000 9.0776262283 2.6247857472    9.072  4.188  4.3285  3.473    2 -5.701 -3.603 -3.721 -3.383
0.0005 -1.49213 7.45000 9.0780639648 2.6247863209    9.073  4.195  4.3169  3.420    2 -5.719 -3.688 -3.803 -3.475
0.0005 -1.49213 7.45000 9.0784835815 2.6247868708    9.073  4.202  4.3053  3.367    2 -5.734 -3.771 -3.882 -3.564
0.0005 -1.49213 7.45000 9.0788860321 2.6247873981    9.074  4.207  4.2938  3.316    2 -5.748 -3.851 -3.959 -3.651
0.0005 -1.49213 7.45000 9.0792732239 2.6247879054    9.074  4.212  4.2822  3.265    2 -5.759 -3.929 -4.034 -3.736
0.0005 -1.49213 7.45000 9.0796413422 2.6247883876    9.075  4.216  4.2708  3.215    2 -5.770 -4.006 -4.107 -3.819
0.0005 -1.49213 7.45000 9.0799942017 2.6247888499    9.075  4.220  4.2593  3.165    2 -5.779 -4.081 -4.180 -3.901
0.0005 -1.49213 7.45000 9.0803308487 2.6247892908    9.075  4.223  4.2479  3.117    2 -5.787 -4.155 -4.250 -3.981
0.0005 -1.49213 7.45000 9.0806512833 2.6247897105    9.076  4.226  4.2365  3.068    2 -5.795 -4.228 -4.320 -4.061
0.0005 -1.49213 7.45000 9.0810298920 2.6247902063    9.076  4.229  4.2223  3.008    2 -5.802 -4.317 -4.405 -4.159
0.0005 -1.49213 7.45000 9.0813169479 2.6247905822    9.076  4.231  4.2110  2.961    2 -5.808 -4.388 -4.472 -4.237
0.0005 -1.49213 7.45000 9.0815887451 2.6247909381    9.077  4.233  4.1997  2.914    2 -5.812 -4.457 -4.538 -4.313
0.0005 -1.49213 7.45000 9.0818481445 2.6247912777    9.077  4.235  4.1885  2.867    2 -5.817 -4.526 -4.603 -4.389
0.0005 -1.49213 7.45000 9.0820941925 2.6247915999    9.077  4.236  4.1772  2.821    2 -5.820 -4.593 -4.667 -4.464
0.0005 -1.49213 7.45000 9.0823268890 2.6247919045    9.077  4.237  4.1660  2.775    2 -5.823 -4.660 -4.731 -4.539
0.0005 -1.49213 7.45000 9.0825481415 2.6247921942    9.077  4.238  4.1548  2.729    2 -5.826 -4.727 -4.793 -4.613
0.0005 -1.49213 7.45000 9.0828094482 2.6247925362    9.078  4.240  4.1409  2.672    2 -5.829 -4.808 -4.870 -4.703
0.0005 -1.49213 7.45000 9.0830059052 2.6247927933    9.078  4.240  4.1298  2.627    2 -5.831 -4.872 -4.930 -4.774
0.0005 -1.49213 7.45000 9.0831918716 2.6247930368    9.078  4.241  4.1187  2.582    2 -5.832 -4.936 -4.990 -4.845
0.0005 -1.49213 7.45000 9.0834121704 2.6247933251    9.078  4.241  4.1049  2.526    2 -5.834 -5.014 -5.063 -4.932
0.0005 -1.49213 7.45000 9.0835771561 2.6247935410    9.078  4.242  4.0939  2.482    2 -5.835 -5.075 -5.120 -5.000
0.0005 -1.49213 7.45000 9.0837345123 2.6247937469    9.079  4.242  4.0829  2.438    2 -5.835 -5.135 -5.177 -5.068
0.0005 -1.49213 7.45000 9.0838842392 2.6247939429    9.079  4.242  4.0720  2.394    2 -5.835 -5.193 -5.230 -5.134
0.0005 -1.49213 7.45000 9.0840263367 2.6247941288    9.079  4.242  4.0611  2.350    2 -5.836 -5.249 -5.283 -5.199
0.0005 -1.49213 7.45000 9.0841941833 2.6247943484    9.079  4.242  4.0475  2.296    2 -5.836 -5.319 -5.348 -5.280
0.0005 -1.49213 7.45000 9.0843219757 2.6247945156    9.079  4.242  4.0366  2.252    2 -5.835 -5.374 -5.399 -5.342
0.0005 -1.49213 7.45000 9.0844440460 2.6247946754    9.079  4.242  4.0257  2.209    2 -5.835 -5.429 -5.449 -5.405
0.0005 -1.49213 7.45000 9.0845603943 2.6247948276    9.079  4.242  4.0147  2.165    2 -5.835 -5.483 -5.499 -5.466
0.0005 -1.49213 7.45000 9.0846719742 2.6247949736    9.080  4.242  4.0038  2.122    2 -5.834 -5.535 -5.547 -5.527
0.0005 -1.49213 7.45000 9.0848054886 2.6247951483    9.080  4.241  3.9900  2.067    2 -5.834 -5.601 -5.608 -5.602
0.0005 -1.49213 7.45000 9.0849075317 2.6247952818    9.080  4.241  3.9789  2.022    2 -5.833 -5.652 -5.655 -5.660
0.0005 -1.49213 7.45000 9.0850076675 2.6247954128    9.080  4.241  3.9676  1.978    2 -5.833 -5.703 -5.701 -5.718
0.0005 -1.49213 7.45000 9.0851278305 2.6247955700    9.080  4.241  3.9535  1.921    2 -5.832 -5.761 -5.754 -5.788
0.0005 -1.49213 7.45000 9.0852222443 2.6247956935    9.080  4.241  3.9420  1.875    2 -5.832 -5.805 -5.792 -5.842
0.0005 -1.49213 7.45000 9.0853128433 2.6247958120    9.080  4.241  3.9304  1.829    2 -5.832 -5.846 -5.827 -5.893
0.0005 -1.49213 7.45000 9.0854024887 2.6247959293    9.080  4.240  3.9187  1.782    2 -5.831 -5.883 -5.858 -5.942
0.0005 -1.49213 7.45000 9.0854892731 2.6247960428    9.080  4.240  3.9069  1.735    2 -5.831 -5.913 -5.880 -5.988
0.0005 -1.49213 7.45000 9.0855741501 2.6247961538    9.080  4.240  3.8950  1.688    2 -5.831 -5.936 -5.893 -6.031
0.0005 -1.49213 7.45000 9.0856561661 2.6247962611    9.080  4.240  3.8831  1.640    2 -5.830 -5.954 -5.898 -6.072
0.0005 -1.49213 7.45000 9.0857362747 2.6247963659    9.081  4.240  3.8710  1.592    2 -5.830 -5.965 -5.894 -6.111
0.0005 -1.49213 7.45000 9.0858135223 2.6247964669    9.081  4.240  3.8588  1.544    2 -5.829 -5.972 -5.883 -6.148
0.0005 -1.49213 7.45000 9.0858888626 2.6247965654    9.081  4.239  3.8467  1.496    2 -5.828 -5.975 -5.866 -6.184
0.0005 -1.49213 7.45000 9.0859613419 2.6247966602    9.081  4.239  3.8344  1.447    2 -5.826 -5.973 -5.842 -6.218
0.0005 -1.49213 7.45000 9.0860319138 2.6247967525    9.081  4.238  3.8221  1.399    2 -5.825 -5.969 -5.815 -6.249
0.0005 -1.49213 7.45000 9.0861005783 2.6247968423    9.081  4.237  3.8097  1.350    2 -5.823 -5.962 -5.783 -6.277
0.0005 -1.49213 7.45000 9.0861682892 2.6247969309    9.081  4.236  3.7972  1.301    2 -5.820 -5.952 -5.749 -6.302
0.0005 -1.49213 7.45000 9.0862340927 2.6247970169    9.081  4.235  3.7847  1.252    2 -5.816 -5.939 -5.710 -6.324
0.0005 -1.49213 7.45000 9.0863151550 2.6247971230    9.081  4.232  3.7689  1.191    2 -5.811 -5.920 -5.657 -6.346
0.0005 -1.49213 7.45000 9.0863790512 2.6247972065    9.081  4.230  3.7562  1.142    2 -5.806 -5.901 -5.609 -6.361
0.0005 -1.49213 7.45000 9.0864439011 2.6247972913    9.081  4.228  3.7432  1.093    2 -5.799 -5.878 -5.555 -6.373
0.0005 -1.49213 7.45000 9.0865116119 2.6247973799    9.081  4.224  3.7301  1.044    2 -5.790 -5.849 -5.493 -6.380
0.0005 -1.49213 7.45000 9.0865936279 2.6247974871    9.082  4.219  3.7169  0.997    2 -5.777 -5.812 -5.419 -6.379
0.0005 -1.49213 7.45000 9.0867109299 2.6247976405    9.082  4.209  3.7039  0.955    2 -5.752 -5.760 -5.328 -6.363
0.0005 -1.49213 7.45000 9.0868902206 2.6247978750    9.082  4.192  3.6925  0.926    2 -5.710 -5.690 -5.221 -6.325
0.0005 -1.49213 7.45000 9.0870351791 2.6247980645    9.082  4.181  3.6862  0.912    2 -5.683 -5.645 -5.156 -6.299
0.0005 -1.49213 7.45000 9.0873050690 2.6247984174    9.082  4.200  3.6762  0.853    3 -5.731 -5.662 -5.136 -6.345
0.0005 -1.49213 7.45000 9.0874233246 2.6247985720    9.082  4.221  3.6721  0.816    3 -5.783 -5.700 -5.157 -6.396
0.0005 -1.49213 7.45000 9.0874795914 2.6247986456    9.082  4.235  3.6703  0.795    3 -5.817 -5.728 -5.177 -6.429
0.0005 -1.49213 7.45000 9.0875682831 2.6247987615    9.083  4.256  3.6678  0.763    3 -5.869 -5.772 -5.210 -6.481
0.0005 -1.49213 7.45000 9.0876970291 2.6247989298    9.083  4.281  3.6651  0.727    3 -5.933 -5.824 -5.250 -6.543
0.0005 -1.49213 7.45000 9.0877122879 2.6247989498    9.083  4.283  3.6649  0.725    3 -5.937 -5.828 -5.253 -6.547
0.0005 -1.49213 7.45000 9.0878086090 2.6247990757    9.083  4.293  3.6638  0.710    3 -5.963 -5.849 -5.269 -6.572
0.0005 -1.49213 7.45000 9.0883321762 2.6247997601    9.083  4.308  3.6626  0.691    3 -6.000 -5.882 -5.295 -6.609
0.0005 -1.49213 7.45000 9.0888395309 2.6248004233    9.084  4.322  3.6616  0.673    3 -6.034 -5.911 -5.319 -6.642
0.0005 -1.49213 7.45000 9.0921354294 2.6248047291    9.087  4.319  3.6622  0.678    3 -6.028 -5.908 -5.319 -6.637
0.0005 -1.49213 7.45000 9.1159086227 2.6248356805    9.111  4.305  3.6669  0.712    4 -5.991 -5.890 -5.322 -6.604
0.0005 -1.49213 7.45000 9.1277961731 2.6248510880    9.123  4.300  3.6697  0.728    4 -5.981 -5.890 -5.334 -6.596
0.0005 -1.49213 7.45000 9.1368284225 2.6248627639    9.132  4.323  3.6821  0.756    5 -6.038 -5.989 -5.480 -6.658
0.0005 -1.49213 7.45000 9.1392049789 2.6248658317    9.134  4.352  3.7036  0.813    5 -6.109 -6.118 -5.682 -6.725
0.0005 -1.49213 7.45000 9.1395597458 2.6248662894    9.135  4.355  3.7172  0.864    5 -6.118 -6.157 -5.762 -6.724
0.0005 -1.49213 7.45000 9.1397981644 2.6248665971    9.135  4.357  3.7323  0.923    5 -6.122 -6.187 -5.836 -6.713
0.0005 -1.49213 7.45000 9.1399955750 2.6248668518    9.135  4.358  3.7455  0.975    5 -6.124 -6.209 -5.891 -6.698
0.0005 -1.49213 7.45000 9.1401538849 2.6248670560    9.135  4.358  3.7566  1.019    5 -6.125 -6.224 -5.933 -6.682
0.0005 -1.49213 7.45000 9.1402997971 2.6248672443    9.135  4.358  3.7668  1.060    5 -6.125 -6.236 -5.969 -6.667
0.0005 -1.49213 7.45000 9.1404457092 2.6248674325    9.136  4.358  3.7767  1.099    5 -6.125 -6.245 -6.000 -6.650
0.0005 -1.49213 7.45000 9.1405935287 2.6248676232    9.136  4.358  3.7862  1.138    5 -6.125 -6.253 -6.028 -6.631
0.0005 -1.49213 7.45000 9.1407461166 2.6248678200    9.136  4.358  3.7956  1.176    5 -6.124 -6.259 -6.054 -6.612
0.0005 -1.49213 7.45000 9.1409063339 2.6248680267    9.136  4.357  3.8049  1.213    5 -6.123 -6.264 -6.078 -6.590
0.0005 -1.49213 7.45000 9.1410760880 2.6248682457    9.136  4.357  3.8141  1.250    5 -6.122 -6.267 -6.099 -6.567
0.0005 -1.49213 7.45000 9.1412591934 2.6248684818    9.136  4.357  3.8233  1.288    5 -6.121 -6.269 -6.120 -6.542
0.0005 -1.49213 7.45000 9.1414566040 2.6248687364    9.136  4.356  3.8326  1.325    5 -6.120 -6.269 -6.137 -6.516
0.0005 -1.49213 7.45000 9.1416740417 2.6248690169    9.137  4.355  3.8416  1.362    5 -6.118 -6.268 -6.152 -6.489
0.0005 -1.49213 7.45000 9.1419134140 2.6248693256    9.137  4.355  3.8507  1.399    5 -6.117 -6.266 -6.166 -6.460
0.0005 -1.49213 7.45000 9.1422548294 2.6248697658    9.137  4.354  3.8620  1.445    5 -6.114 -6.259 -6.177 -6.423
0.0005 -1.49213 7.45000 9.1426591873 2.6248702872    9.138  4.353  3.8733  1.491    5 -6.112 -6.248 -6.182 -6.386
0.0005 -1.49213 7.45000 9.1430435181 2.6248707827    9.138  4.352  3.8825  1.529    5 -6.110 -6.236 -6.181 -6.354
0.0005 -1.49213 7.45000 9.1435031891 2.6248713753    9.139  4.351  3.8913  1.565    5 -6.108 -6.222 -6.176 -6.322
0.0005 -1.49213 7.45000 9.1440649033 2.6248720993    9.139  4.350  3.9003  1.602    5 -6.106 -6.202 -6.165 -6.288
0.0005 -1.49213 7.45000 9.1447744370 2.6248730137    9.140  4.350  3.9098  1.640    5 -6.104 -6.179 -6.149 -6.250
0.0005 -1.49213 7.45000 9.1457080841 2.6248742167    9.141  4.349  3.9187  1.677    5 -6.103 -6.154 -6.129 -6.214
0.0005 -1.49213 7.45000 9.1473598480 2.6248763443    9.142  4.349  3.9310  1.726    5 -6.103 -6.114 -6.095 -6.163
0.0005 -1.49213 7.45000 9.1497507095 2.6248794223    9.145  4.350  3.9446  1.780    5 -6.104 -6.064 -6.051 -6.103
0.0005 -1.49213 7.45000 9.1528930664 2.6248834650    9.148  4.351  3.9593  1.838    5 -6.107 -6.011 -6.006 -6.035
0.0005 -1.49213 7.45000 9.1558361053 2.6248872484    9.151  4.352  3.9714  1.885    5 -6.110 -5.963 -5.962 -5.976
0.0005 -1.49213 7.45000 9.1590929031 2.6248914319    9.154  4.353  3.9838  1.933    5 -6.113 -5.909 -5.913 -5.915
0.0005 -1.49213 7.45000 9.1626482010 2.6248959949    9.158  4.355  3.9962  1.982    5 -6.117 -5.852 -5.861 -5.852
0.0005 -1.49213 7.45000 9.1675834656 2.6249023223    9.163  4.357  4.0116  2.042    5 -6.121 -5.782 -5.796 -5.771
0.0005 -1.49213 7.45000 9.1719493866 2.6249079132    9.167  4.358  4.0240  2.090    5 -6.125 -5.725 -5.743 -5.705
0.0005 -1.49213 7.45000 9.1767168045 2.6249140112    9.172  4.360  4.0362  2.138    5 -6.129 -5.668 -5.691 -5.640
0.0005 -1.49213 7.45000 9.1819744110 2.6249207279    9.177  4.361  4.0484  2.185    5 -6.134 -5.610 -5.638 -5.573
0.0005 -1.49213 7.45000 9.1890964508 2.6249298122    9.184  4.364  4.0633  2.243    5 -6.139 -5.539 -5.573 -5.491
0.0005 -1.49213 7.45000 9.1951341629 2.6249375008    9.190  4.366  4.0747  2.287    5 -6.144 -5.486 -5.524 -5.427
0.0005 -1.49213 7.45000 9.2013378143 2.6249453886    9.197  4.367  4.0853  2.327    5 -6.148 -5.435 -5.478 -5.367
0.0005 -1.49213 7.45000 9.2087678909 2.6249548197    9.204  4.370  4.0968  2.372    5 -6.154 -5.378 -5.425 -5.302
0.0005 -1.49213 7.45000 9.2186222076 2.6249673010    9.214  4.372  4.1104  2.424    5 -6.161 -5.310 -5.362 -5.226
0.0005 -1.49213 7.45000 9.2284765244 2.6249797516    9.224  4.375  4.1225  2.470    5 -6.168 -5.250 -5.305 -5.158
0.0005 -1.49213 7.45000 9.2389307022 2.6249929267    9.234  4.378  4.1337  2.512    5 -6.175 -5.195 -5.254 -5.096
0.0005 -1.49213 7.45000 9.2504920959 2.6250074574    9.246  4.381  4.1447  2.554    5 -6.183 -5.141 -5.204 -5.035
0.0005 -1.49213 7.45000 9.2638702393 2.6250242194    9.259  4.385  4.1557  2.595    5 -6.192 -5.089 -5.155 -4.975
0.0005 -1.49213 7.45000 9.2801485062 2.6250445401    9.276  4.389  4.1667  2.635    5 -6.202 -5.036 -5.106 -4.916
0.0005 -1.49213 7.45000 9.3008089066 2.6250702134    9.296  4.394  4.1780  2.676    5 -6.216 -4.986 -5.059 -4.858
0.0005 -1.49213 7.45000 9.3321800232 2.6251089463    9.328  4.402  4.1884  2.711    5 -6.236 -4.948 -5.024 -4.813
0.0005 -1.49213 7.45000 9.3648071289 2.6251489135    9.360  4.411  4.1947  2.729    5 -6.258 -4.934 -5.012 -4.795
0.0005 -1.49213 7.45000 9.3981428146 2.6251894194    9.394  4.421  4.1882  2.694    6 -6.283 -4.996 -5.072 -4.862
0.0005 -1.49213 7.45000 9.4161272049 2.6252111351    9.412  4.427  4.1811  2.661    6 -6.297 -5.050 -5.124 -4.921
0.0005 -1.49213 7.45000 9.4271564484 2.6252244055    9.423  4.430  4.1741  2.630    6 -6.306 -5.099 -5.171 -4.975
0.0005 -1.49213 7.45000 9.4368915558 2.6252360892    9.433  4.434  4.1659  2.594    6 -6.315 -5.155 -5.224 -5.035
0.0005 -1.49213 7.45000 9.4489402771 2.6252505112    9.445  4.438  4.1547  2.546    6 -6.326 -5.229 -5.295 -5.117
0.0005 -1.49213 7.45000 9.4562711716 2.6252592654    9.452  4.441  4.1464  2.510    6 -6.332 -5.281 -5.344 -5.175
0.0005 -1.49213 7.45000 9.4612827301 2.6252652410    9.457  4.443  4.1380  2.475    6 -6.337 -5.332 -5.392 -5.232
0.0005 -1.49213 7.45000 9.4641609192 2.6252686696    9.460  4.444  4.1311  2.447    6 -6.339 -5.373 -5.431 -5.277
0.0005 -1.49213 7.45000 9.4667024612 2.6252716952    9.463  4.445  4.1242  2.418    6 -6.342 -5.414 -5.470 -5.323
0.0005 -1.49213 7.45000 9.4689416885 2.6252743593    9.465  4.446  4.1171  2.389    6 -6.344 -5.457 -5.510 -5.368
